,0,1,2,3,4,5,6
262,"(3, 'po', 'va')","(3, 'va', 'Tau')",,,,,
263,"(3, 'po', 'va')","(3, 'va', 'sib')","(3, 'sib', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,
264,"(3, 'po', 'Tau')",,,,,,
265,"(3, 'sib', 'Tau')",,,,,,
266,"(3, 'pp', 'Tau')",,,,,,
267,"(3, 'va', 'pp')","(3, 'pp', 'sib')","(3, 'sib', 'va')","(3, 'va', 'Tau')",,,
268,"(3, 'pp', 'Tau')",,,,,,
269,"(3, 'sib', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,
270,"(3, 'sib', 'Tau')",,,,,,
271,"(3, 'va', 'Tau')",,,,,,
272,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
273,"(3, 'po', 'sib')","(3, 'sib', 'Tau')",,,,,
274,"(3, 'sib', 'va')","(3, 'va', 'va')","(3, 'va', 'Tau')",,,,
275,"(3, 'pp', 'va')","(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,
276,"(3, 'sib', 'Tau')",,,,,,
277,"(3, 'sib', 'Tau')",,,,,,
278,"(3, 'sib', 'Tau')",,,,,,
279,"(3, 'sib', 'Tau')",,,,,,
280,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
281,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
282,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
283,"(3, 'po', 'po')","(3, 'po', 'Tau')",,,,,
284,"(3, 'sib', 'Tau')",,,,,,
285,"(3, 'va', 'Tau')",,,,,,
286,"(3, 'sib', 'Tau')",,,,,,
287,"(3, 'sib', 'Tau')",,,,,,
288,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
289,"(3, 'pp', 'Tau')",,,,,,
290,"(3, 'sib', 'Tau')",,,,,,
291,"(3, 'sib', 'Tau')",,,,,,
292,"(3, 'sib', 'Tau')",,,,,,
293,"(3, 'sib', 'Tau')",,,,,,
294,"(3, 'va', 'Tau')",,,,,,
