,0,1,2,3,4,5,6
394,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
395,"(2, 'sib', 'Tau')",,,,,,
396,"(1, 'pp', 'Tau')",,,,,,
397,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
398,"(1, 'va', 'Tau')",,,,,,
399,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
400,"(1, 'va', 'Tau')",,,,,,
401,"(1, 'pp', 'Tau')",,,,,,
402,"(2, 'sib', 'Tau')",,,,,,
403,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
404,"(1, 'po', 'Tau')",,,,,,
405,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
406,"(2, 'sib', 'Tau')",,,,,,
407,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
408,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
409,"(1, 'pp', 'Tau')",,,,,,
410,"(1, 'pp', 'Tau')",,,,,,
411,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
412,"(2, 'sib', 'Tau')",,,,,,
413,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
414,"(1, 'po', 'Tau')",,,,,,
415,"(1, 'po', 'Tau')",,,,,,
416,"(1, 'po', 'pp')","(1, 'pp', 'po')","(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,
417,"(1, 'pp', 'Tau')",,,,,,
418,"(2, 'sib', 'Tau')",,,,,,
419,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
